"","assembly","dipcall_contig","Filter","Subtype","Subset","INDEL.QUERY.FP","INDEL.Subset.IS_CONF.Size","INDEL.FP.gt","INDEL.FP.al","INDEL.Recall","INDEL.TRUTH.TOTAL","INDEL.TRUTH.TP","INDEL.TRUTH.TP.het","INDEL.TRUTH.TP.homalt","INDEL.TRUTH.TOTAL.het","INDEL.TRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL.het","INDEL.ntTRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL","SNP.QUERY.FP","SNP.Subset.IS_CONF.Size","SNP.FP.gt","SNP.FP.al","SNP.Recall","SNP.TRUTH.TOTAL","SNP.TRUTH.TP","SNP.TRUTH.TP.het","SNP.TRUTH.TP.homalt","SNP.TRUTH.TOTAL.het","SNP.TRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL.het","SNP.ntTRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL","QV_dip_snp","QV_dip_indel","QV_dip_snp_indel","QV_hap_snp","QV_ignoreGT_snp","QV_hap_indel","QV_ignoreGT_indel","QV_hap_snp_indel","QV_ignoreGT_snp_indel","SNP.Recall_ignoreGT","INDEL.Recall_ignoreGT","SNP.Recall.het","SNP.Recall.hom","INDEL.Recall.het","INDEL.Recall.hom","SNP.Recall.het.TOTALnontarget","SNP.Recall.hom.TOTALnontarget","INDEL.Recall.het.TOTALnontarget","INDEL.Recall.hom.TOTALnontarget","SNP.Recall_ignoreGT.TOTALnontarget","SNP.Recall.TOTALnontarget"
"45","asm15",10,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",331247,2479539346,89832,25062,0.35914,291911,104837,19,104799,166729,106584,169583,108261,296737,1022038,2479539346,979878,4801,0.385709,3212225,1238985,0,1238985,1966676,1244337,1999555,1264698,3265499,36.859339564137,41.7524904615391,35.6401173178458,51.2300575703007,50.7050039764343,43.6023807824517,43.1263674893811,42.9105999100012,42.4273305909368,0.690755784541867,0.66687791826961,0,0.995698914361624,0,0.995698914361624,0,0.979668663981441,0,0.979668663981441,0.67948665732251,0.379416744577169
"46","asm15",10,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",277441,2420923003,48231,19285,0.401846,183936,73914,0,73914,109142,74623,111026,75820,187023,994604,2420923003,954231,4049,0.385906,3130232,1207974,0,1207974,1915940,1213111,1948043,1232911,3182168,36.8736077116888,42.4184033151428,35.8050849743898,51.2481730566699,50.7891995090423,43.6294681081333,43.2477741151336,42.9363649713753,42.5431847070915,0.690749120193008,0.6640625,0,0.995765432841677,0,0.995765432841677,0,0.979773884732961,0,0.979773884732961,0.679475439385978,0.379607236324418
"47","asm15",10,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",237820,2135763149,40941,16175,0.402034,154855,62257,0,62257,92071,62676,93383,63478,156970,830098,2135763149,828144,600,0.385819,2700906,1042060,0,1042060,1656795,1043350,1679848,1056621,2737240,37.1145371698391,42.5433470970109,36.0204517777163,64.9896442012748,63.3965852509385,43.7361531841982,43.3638368967166,43.7037331700165,43.3209461926174,0.692435797469442,0.666416970714539,0,0.998763598025591,0,0.998763598025591,0,0.98621927824641,0,0.98621927824641,0.683244436001228,0.380697344770645
"48","asm15",10,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",679977,2397123047,156398,67005,0.330122,501306,165492,29,165434,282346,184581,286580,186982,508378,958635,2397123047,943661,4940,0.38484,3062974,1178754,0,1178754,1879528,1182320,1906605,1198084,3105846,36.9906704194627,38.482261000044,34.6624419209875,56.7924622639829,55.0538249429801,40.212091465053,39.617381037885,40.1176814258413,39.4949187362705,0.692926221378308,0.642102827414793,0,0.996983896068746,0,0.996983896068746,0,0.983865905896415,0,0.983865905896415,0.683361312827487,0.379527510378815
"49","asm15",10,"PASS","*","GRCh38_notinsegdups.bed.gz",689307,2458512491,158193,68004,0.330836,508053,168082,29,168024,286378,187228,290696,189684,515265,1000104,2458512491,984977,5008,0.384877,3198594,1231065,0,1231065,1962677,1234696,1991365,1251467,3244086,36.9165725054441,38.5328972598991,34.6396709721185,56.8656481891316,55.1194960792453,40.2601825594446,39.6651466538442,40.1663106400125,39.5431812032645,0.692817531702992,0.642206620175454,0,0.997059195137913,0,0.997059195137913,0,0.983697532575769,0,0.983697532575769,0.683102112582712,0.379479767182498
"50","asm15",10,"PASS","*","GRCh38_segdups.bed.gz",20518,83882525,2604,1641,0.369161,10104,3730,0,3730,5608,4174,6034,4485,10856,68843,83882525,29093,3483,0.393001,112094,44053,0,44053,64212,47830,69297,51943,121294,33.8684170312318,39.1256646514211,32.7355347048708,36.6518985832069,36.2536435762958,40.1323386618293,39.7150892074363,35.0421142217202,34.6379672565912,0.652541616857281,0.626880443388757,0,0.921032824587079,0,0.921032824587079,0,0.848102727990297,0,0.848102727990297,0.603047141655812,0.363191913862186
"51","asm16ab",10,"PASS","*","*",67075,2545901865,3606,7201,0.985969,387284,381850,256184,98774,258585,100277,296723,194170,526114,30512,2545901865,2901,2087,0.997769,2520180,2514557,1809854,703623,1814904,704184,2060648,1303410,3365365,52.2240097917349,48.8031097353144,47.1747968766263,52.9992291892507,52.6578951891282,49.5661017608894,49.0430999913123,47.9416082706915,47.4744863293231,0.998919918418526,0.995279949597711,0.997217483679578,0.999203333219727,0.997217483679578,0.999203333219727,0.878293624141532,0.539832439524018,0.878293624141532,0.539832439524018,0.748049022914305,0.747187006461409
"52","asm16ab",10,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",13875,62855607,2714,3012,0.97698,170631,166703,111120,42554,112729,43791,127694,86040,230209,975,62855607,152,244,0.997025,74618,74396,54058,20286,54215,20350,61109,38714,99887,51.1036940471688,39.571410286207,39.2764756676218,53.3669545668798,51.8397418520315,41.8826970261138,40.5167091228111,41.5845928283513,40.2077222006002,0.99906188855236,0.99288523187463,0.99710412247533,0.996855036855037,0.99710412247533,0.996855036855037,0.884616014007757,0.523996487058945,0.884616014007757,0.523996487058945,0.74632334538028,0.744801625837196
"53","asm16ab",10,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",40911,2122523434,122,2580,0.997782,109097,108855,76874,31981,77083,32014,86735,58695,145430,4660,2122523434,1391,239,0.998525,1904058,1901250,1371332,529918,1374044,530014,1541627,969978,2511605,59.5949657280197,50.1604239427191,49.6919393074237,61.4643986098966,61.134675689116,50.4571681794239,50.1733943138756,50.1257436391219,49.8385771090051,0.999255799980883,0.998900061413238,0.99802626407888,0.999818872709023,0.99802626407888,0.999818872709023,0.889535536157579,0.546319607248824,0.889535536157579,0.546319607248824,0.757539899785197,0.756986070659996
"54","asm16ab",10,"PASS","*","GRCh38_MHC.bed.gz",136,4664448,18,22,0.972134,1256,1221,714,391,738,392,1045,574,1787,170,4664448,151,7,0.984865,14139,13925,8553,5177,8754,5182,12263,7369,19915,47.3938133014131,48.3629134314937,44.8410882503801,58.9064900547196,56.9107665056676,49.8755901848002,48.9794824421346,49.3640649603264,48.3310968436318,0.995544239338001,0.986464968152866,0.977039067854695,0.999035121574682,0.977039067854695,0.999035121574682,0.69746391584441,0.702537657755462,0.69746391584441,0.702537657755462,0.706803916645744,0.699221692191815
"55","asm16ab",10,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",53196,2479539282,893,4200,0.993051,217284,215774,145539,56262,146331,56530,169574,108260,296727,29537,2479539282,2749,1843,0.997792,2445564,2440163,1755796,683338,1760689,683835,1999541,1264698,3265484,52.2503460563823,49.6952201129128,47.7772221597503,52.9841748036304,52.674606983741,50.1322882613515,49.7687438875606,48.3179265886559,47.9727392198907,0.998915587569984,0.997160398372637,0.997220974289043,0.999273216492283,0.997220974289043,0.999273216492283,0.878099523840721,0.540317134999818,0.878099523840721,0.540317134999818,0.748101047195454,0.747259211804437
"56","asm16ab",10,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",50167,2420922951,205,3454,0.99662,138761,138292,97218,40933,97575,41043,111016,75819,187012,28683,2420922951,2634,1715,0.997803,2384153,2378915,1711210,666702,1715959,667180,1948031,1232911,3182155,52.2738639042974,49.8459283246457,47.8820926567788,52.9879745962604,52.6921990760046,50.1748329954919,49.8637114830086,48.3472014971942,48.0413451719868,0.998907788216612,0.998097448130238,0.997232451358104,0.999283551665218,0.997232451358104,0.999283551665218,0.878430579390164,0.540754361020382,0.878430579390164,0.540754361020382,0.748407604280747,0.74757986333161
"57","asm16ab",10,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",41166,2135763117,131,2752,0.997347,117964,117651,82724,34834,82963,34907,93383,63478,156970,4841,2135763117,1552,254,0.998498,2078772,2075650,1493270,581712,1496258,581844,1679848,1056621,2737240,59.4564799532871,50.1604440825955,49.6775916302525,61.4842438255832,61.1351920448695,50.475771145807,50.1742864021033,50.1444378666087,49.8394413176503,0.999244746417597,0.998457156420603,0.99800301819606,0.999773135067131,0.99800301819606,0.999773135067131,0.888931617622547,0.550539881376577,0.888931617622547,0.550539881376577,0.758867326211805,0.758300331721004
"58","asm16ab",10,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",61028,2397122928,3522,6683,0.986007,376401,371134,248667,95839,250964,97287,286581,186982,508379,6459,2397122928,2143,585,0.998267,2352519,2348441,1689957,657536,1693808,657753,1906598,1198084,3105838,58.7055501698726,48.9519116397094,48.5150017865504,61.0889505248958,60.4563886551954,49.7466000435421,49.2100714151995,49.4389370216536,48.8957725073982,0.999177477418886,0.995363986811937,0.99772642471874,0.999670088923958,0.99772642471874,0.999670088923958,0.886373005741116,0.548822953983193,0.886373005741116,0.548822953983193,0.756827625909658,0.756137634995772
"59","asm16ab",10,"PASS","*","GRCh38_notinsegdups.bed.gz",62188,2458512371,3534,6790,0.986151,381553,376269,252304,97284,254612,98736,290686,189684,515255,6756,2458512371,2198,599,0.998291,2456915,2452717,1765689,685995,1769652,686220,1991351,1251467,3244071,58.6201275272514,48.9799580373342,48.5320591687982,60.9411689187191,60.3292807277976,49.7683638502927,49.2340475878055,49.4488922129888,48.9090286219173,0.999185971024639,0.995413481220171,0.997760576655749,0.99967211681385,0.997760576655749,0.99967211681385,0.88667894308939,0.548152688005357,0.88667894308939,0.548152688005357,0.756738986292224,0.756061442551658
"60","asm16ab",10,"PASS","*","GRCh38_segdups.bed.gz",4888,83882518,72,411,0.973817,5729,5579,3877,1491,3970,1542,6034,4484,10855,23756,83882518,703,1488,0.977476,63265,61840,44165,17628,45252,17964,69297,51943,121294,38.4892813777519,45.3557025714568,37.676677893258,38.9095199189821,38.6197400410498,45.8075554163211,45.4201497613041,38.1022950475087,37.7958006881268,0.988587686714613,0.986385058474428,0.975978962255812,0.981295925183701,0.975978962255812,0.981295925183701,0.637329177309263,0.339372003927382,0.637329177309263,0.339372003927382,0.51563144096163,0.509835606048115
"61","asm19ab",10,"PASS","*","*",28324,2546795259,8480,5488,0.971499,495631,481505,264386,187095,273528,188596,296723,194170,526114,17270,2546795259,13435,610,0.990825,3136732,3107953,1849407,1257372,1877971,1257570,2060648,1303410,3365365,54.6973169082592,52.5486944267872,50.4811633349953,61.9849430942209,61.2325866010838,55.4999057873218,54.0939481002923,54.6198045446277,53.3266067086835,0.995108284673348,0.988608460729858,0.984789967470211,0.999842553496028,0.984789967470211,0.999842553496028,0.897488071713364,0.964678804060119,0.897488071713364,0.964678804060119,0.927503554592147,0.923511417037974
"62","asm19ab",10,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",12965,62855666,4561,2714,0.965802,217821,210372,113496,82652,118367,83886,127695,86040,230210,868,62855666,591,164,0.987192,93924,92721,55128,37533,56268,37595,61109,38714,99887,51.6085470289329,39.8660190696441,39.5845805113071,60.4629598458636,56.5689465900533,43.4426216167471,41.7488838433586,43.3572185750525,41.6080467184872,0.993484093522422,0.986741406935052,0.979739816592024,0.998350844527198,0.979739816592024,0.998350844527198,0.902125709797247,0.969494239809888,0.902125709797247,0.969494239809888,0.934175618448847,0.928258932593831
"63","asm19ab",10,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",7700,2122523436,619,728,0.990495,136563,135265,78336,56929,79629,56934,86735,58695,145430,10519,2122523436,9931,70,0.990891,2359978,2338480,1397495,940985,1418981,940997,1541627,969978,2511605,56.0590803479113,57.4139176472871,53.6735795405896,69.1355273015596,68.5850516382505,58.2490363456593,57.7778789551449,57.9086254136028,57.4314375213156,0.995098683123317,0.995027935824491,0.984858148206354,0.999987247568271,0.984858148206354,0.999987247568271,0.906506567412221,0.970109631352464,0.906506567412221,0.970109631352464,0.935024018506095,0.931069973184478
"64","asm19ab",10,"PASS","*","GRCh38_MHC.bed.gz",66,4664474,17,24,0.979154,1679,1644,962,542,975,551,1045,574,1787,22,4664474,16,4,0.998442,18608,18579,11337,6979,11362,6981,12263,7369,19915,56.2740999148223,51.5028873676257,50.2535000015427,66.6880267664046,61.916814219208,55.718926636324,52.7963659227593,55.3846890814545,52.294699828102,0.999301375752365,0.989279332936272,0.997799683154374,0.999713508093396,0.997799683154374,0.999713508093396,0.924488298132594,0.947075586918171,0.924488298132594,0.947075586918171,0.933718302786844,0.932914888275169
"65","asm19ab",10,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",15383,2479539313,3936,2790,0.975902,278570,271857,151373,104569,155661,104838,169575,108260,296728,16402,2479539313,12844,446,0.990937,3042814,3015238,1794281,1219841,1821705,1219977,1999541,1264698,3265484,54.8050418650771,55.083599540256,51.9317877830145,62.0236140575027,61.4419505032002,57.5803357655064,56.367093112487,56.2466143121873,55.1916499430706,0.995158429006834,0.990031230929389,0.984945970944802,0.999888522488539,0.984945970944802,0.999888522488539,0.897346441008211,0.964531453358826,0.897346441008211,0.964531453358826,0.927299597854407,0.923366337118785
"66","asm19ab",10,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",9670,2420922977,765,957,0.990361,174393,172712,99374,73177,100984,73244,111016,75819,187012,15520,2420922977,12363,171,0.991,2964770,2938088,1747896,1189105,1774436,1189231,1948031,1232911,3182155,54.9411925108483,56.9958449392399,52.8378280050888,62.0992116461799,61.8573638611478,57.8475310956922,57.3537704420773,56.4623189845146,56.0359164387206,0.995170283023641,0.994747495599021,0.985043134832702,0.99989404917968,0.985043134832702,0.99989404917968,0.897262928567359,0.964469454810607,0.897262928567359,0.964469454810607,0.927186450691434,0.923301347671625
"67","asm19ab",10,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",7811,2135763128,650,792,0.990292,147101,145673,84094,61480,85464,61537,93383,63478,156970,11162,2135763128,10569,73,0.991103,2564992,2542170,1517535,1023943,1540283,1024006,1679848,1056621,2737240,55.8284106202574,57.3787644240072,53.5244707349091,69.1457973657159,68.5752838684212,58.2651183132072,57.7560940647997,57.9242689545424,57.4105728353519,0.995222987050252,0.994711116851687,0.985231285419627,0.999938476922987,0.985231285419627,0.999938476922987,0.903376376910292,0.969073111361595,0.903376376910292,0.969073111361595,0.932595972585524,0.92873478394295
"68","asm19ab",10,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",27172,2397123014,8360,5371,0.971107,479908,466042,255964,180414,264875,181911,286581,186982,508379,13455,2397123014,12201,523,0.990974,2909527,2883265,1721611,1160608,1747725,1160743,1906598,1198084,3105838,55.5183661501154,52.4659871119262,50.7190556299924,68.1680294015345,65.8242278061661,55.5228873601806,54.0628534703727,55.2928917345017,53.7825950920093,0.995167255708574,0.988526967668803,0.985058290062796,0.999883695184895,0.985058290062796,0.999883695184895,0.902975351909527,0.968720056356649,0.902975351909527,0.968720056356649,0.932265623641671,0.928337215270082
"69","asm19ab",10,"PASS","*","GRCh38_notinsegdups.bed.gz",27491,2458512453,8403,5411,0.971298,486233,472277,259538,183014,268533,184511,290686,189684,515255,14233,2458512453,12913,530,0.990864,3035482,3007751,1794672,1211951,1822249,1212090,1991351,1251467,3244071,55.3840595875405,52.5251187028178,50.7131647137847,67.9407531681891,65.711284769035,55.5571156118773,54.1094198178309,55.3132392664649,53.8190196250762,0.995118402942267,0.988579549310721,0.984866502876391,0.999885322047043,0.984866502876391,0.999885322047043,0.901233383768105,0.968424257291642,0.901233383768105,0.968424257291642,0.931133751388302,0.927153258976145
"70","asm19ab",10,"PASS","*","GRCh38_segdups.bed.gz",832,83882526,77,77,0.981903,9394,9224,4845,4079,4992,4083,6034,4484,10855,3037,83882526,522,80,0.989649,101250,100202,54735,45421,55722,45480,69297,51943,121294,47.4225670388122,53.0457816950876,46.3710276607824,48.3820253024883,48.2416350640754,53.9347180193242,53.467545441703,47.3152237511697,47.101537431392,0.994804938271605,0.990100063870556,0.982287067944438,0.998702726473175,0.982287067944438,0.998702726473175,0.789861032945149,0.874439289220877,0.789861032945149,0.874439289220877,0.830412056655729,0.826108463732748
"71","asm1",10,"PASS","*","*",223316,2547058959,174657,9111,0.366454,521402,191070,29,191012,294016,192426,296733,194170,526124,1399403,2547058959,1232181,17047,0.385643,3330545,1284402,1,1284401,2039024,1290227,2060662,1303410,3365380,35.6112619313275,43.5814915350224,34.9682567250388,45.3047135311853,44.8377558038329,51.0994446825382,50.1990581431666,44.2894901041071,43.7285457260917,0.755606965226412,0.701429990678977,4.90430715871907e-07,0.995484515515487,4.90430715871907e-07,0.995484515515487,4.85280943696734e-07,0.985415947399514,4.85280943696734e-07,0.985415947399514,0.747785688391801,0.381651403407639
"72","asm1",10,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",84874,62855671,76898,3198,0.370633,228312,84620,10,84600,126627,85346,127694,86040,230209,39929,62855671,37101,681,0.386592,99089,38307,0,38307,60619,38408,61109,38714,99887,34.9808602895434,31.7059979222998,30.0314943762461,47.6754241818049,46.4789505749188,44.2012831720288,41.9758931731314,42.5895468488025,40.6578988710133,0.761012826852627,0.707444199166054,0,0.997370339512602,0,0.997370339512602,0,0.989487007284187,0,0.989487007284187,0.754933074374043,0.383503358795439
"73","asm1",10,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",49811,2122523461,41364,1447,0.403401,144266,58197,0,58197,86036,58230,86735,58695,145430,931993,2122523461,928057,523,0.386176,2493187,962809,0,962809,1530108,963079,1541627,969978,2511605,36.5846984454319,49.3055723434971,36.358576978756,60.9474620673786,60.3282740525719,57.8278445500224,57.0118000083385,56.1030662662542,55.3505662209252,0.758413227728205,0.690121026437276,0,0.999719649166891,0,0.999719649166891,0,0.992609110722099,0,0.992609110722099,0.752851662582293,0.383344116610693
